algorithm,num_layers,hidden_size,train_size,seed,inference_steps,epoch,train_energy,test_acc,wall_time_s
PC,4,256,500,1,20,20,138.536936,0.705,49.07
PC,4,256,500,1,20,21,138.876655,0.705,50.95
PC,4,256,500,1,20,22,138.27559,0.705,52.83
PC,4,256,500,1,20,23,138.666794,0.705,54.7
PC,4,256,500,1,20,24,138.462308,0.705,56.57
PC,4,256,500,1,20,25,138.195079,0.711,61.3
PC,4,256,500,1,20,26,137.849248,0.711,63.18
PC,4,256,500,1,20,27,137.575623,0.711,65.05
PC,4,256,500,1,20,28,138.164012,0.711,66.93
PC,4,256,500,1,20,29,137.886226,0.711,68.81
PC,4,256,500,1,20,30,137.548918,0.71,73.59
PC,4,256,500,1,50,1,205.275855,,4.03
PC,4,256,500,1,50,2,169.194274,,8.05
PC,4,256,500,1,50,3,158.054101,,12.07
PC,4,256,500,1,50,4,151.748848,,16.09
PC,4,256,500,1,50,5,147.673965,0.752,27.17
PC,4,256,500,1,50,6,144.713133,0.752,31.19
PC,4,256,500,1,50,7,142.439915,0.752,35.22
PC,4,256,500,1,50,8,140.710951,0.752,39.26
PC,4,256,500,1,50,9,139.415125,0.752,43.3
PC,4,256,500,1,50,10,138.295683,0.715,54.4
PC,4,256,500,1,50,11,137.247847,0.715,58.43
PC,4,256,500,1,50,12,136.386695,0.715,62.46
PC,4,256,500,1,50,13,135.862173,0.715,66.49
PC,4,256,500,1,50,14,135.307798,0.715,70.54
PC,4,256,500,1,50,15,134.739935,0.703,81.66
PC,4,256,500,1,50,16,134.356867,0.703,85.7
PC,4,256,500,1,50,17,134.150821,0.703,89.74
PC,4,256,500,1,50,18,133.540333,0.703,93.76
PC,4,256,500,1,50,19,133.138718,0.703,97.79
PC,4,256,500,1,50,20,132.962817,0.731,109.02
PC,4,256,500,1,50,21,132.772068,0.731,113.04
PC,4,256,500,1,50,22,133.07164,0.731,117.07
PC,4,256,500,1,50,23,132.424151,0.731,121.1
PC,4,256,500,1,50,24,132.173098,0.731,125.13
PC,4,256,500,1,50,25,132.047371,0.746,136.21
PC,4,256,500,1,50,26,131.810085,0.746,140.24
PC,4,256,500,1,50,27,131.666137,0.746,144.27
PC,4,256,500,1,50,28,131.697447,0.746,148.29
PC,4,256,500,1,50,29,131.717127,0.746,152.32
PC,4,256,500,1,50,30,131.421508,0.767,163.4
PC,4,256,500,2,10,1,216.691551,,1.16
PC,4,256,500,2,10,2,182.742244,,2.32
PC,4,256,500,2,10,3,172.454283,,3.49
PC,4,256,500,2,10,4,167.147813,,4.65
PC,4,256,500,2,10,5,163.446669,0.73,7.27
PC,4,256,500,2,10,6,160.692732,0.73,8.43
PC,4,256,500,2,10,7,158.664061,0.73,9.59
PC,4,256,500,2,10,8,157.029101,0.73,10.76
PC,4,256,500,2,10,9,155.75652,0.73,11.92
PC,4,256,500,2,10,10,154.759751,0.722,14.54
PC,4,256,500,2,10,11,154.076373,0.722,15.7
PC,4,256,500,2,10,12,153.205358,0.722,16.87
PC,4,256,500,2,10,13,152.688939,0.722,18.03
PC,4,256,500,2,10,14,151.945947,0.722,19.19
PC,4,256,500,2,10,15,151.46802,0.661,21.83
PC,4,256,500,2,10,16,150.723528,0.661,22.99
PC,4,256,500,2,10,17,150.17456,0.661,24.16
PC,4,256,500,2,10,18,149.742779,0.661,25.32
PC,4,256,500,2,10,19,149.30556,0.661,26.48
PC,4,256,500,2,10,20,148.878529,0.638,29.11
PC,4,256,500,2,10,21,148.584548,0.638,30.27
PC,4,256,500,2,10,22,148.240439,0.638,31.43
PC,4,256,500,2,10,23,148.014289,0.638,32.6
PC,4,256,500,2,10,24,147.857047,0.638,33.78
PC,4,256,500,2,10,25,147.823734,0.649,36.42
PC,4,256,500,2,10,26,147.678791,0.649,37.58
PC,4,256,500,2,10,27,147.584188,0.649,38.75
PC,4,256,500,2,10,28,147.478124,0.649,39.92
PC,4,256,500,2,10,29,147.423061,0.649,41.09
PC,4,256,500,2,10,30,147.42151,0.646,43.72
PC,4,256,500,2,20,1,210.069276,,1.88
PC,4,256,500,2,20,2,175.355514,,3.77
PC,4,256,500,2,20,3,164.221012,,5.65
PC,4,256,500,2,20,4,158.055182,,7.53
PC,4,256,500,2,20,5,154.188891,0.722,12.28
PC,4,256,500,2,20,6,151.235117,0.722,14.16
PC,4,256,500,2,20,7,149.009737,0.722,16.04
PC,4,256,500,2,20,8,147.541169,0.722,17.91
PC,4,256,500,2,20,9,146.040257,0.722,19.79
PC,4,256,500,2,20,10,144.835809,0.726,24.54
PC,4,256,500,2,20,11,143.834659,0.726,26.42
PC,4,256,500,2,20,12,143.012228,0.726,28.31
PC,4,256,500,2,20,13,142.352583,0.726,30.2
PC,4,256,500,2,20,14,141.746208,0.726,32.09
PC,4,256,500,2,20,15,141.466762,0.696,36.85
PC,4,256,500,2,20,16,140.792095,0.696,38.73
PC,4,256,500,2,20,17,140.743079,0.696,40.62
PC,4,256,500,2,20,18,140.970607,0.696,42.51
PC,4,256,500,2,20,19,140.855164,0.696,44.39
PC,4,256,500,2,20,20,140.55632,0.695,49.15
PC,4,256,500,2,20,21,140.050771,0.695,51.03
PC,4,256,500,2,20,22,140.051195,0.695,52.92
PC,4,256,500,2,20,23,139.541035,0.695,54.8
PC,4,256,500,2,20,24,139.685284,0.695,56.69
PC,4,256,500,2,20,25,139.62727,0.731,61.48
PC,4,256,500,2,20,26,139.135817,0.731,63.35
PC,4,256,500,2,20,27,140.108491,0.731,65.23
PC,4,256,500,2,20,28,139.180901,0.731,67.11
PC,4,256,500,2,20,29,138.57778,0.731,69.0
PC,4,256,500,2,20,30,138.784913,0.724,73.75
PC,4,256,500,2,50,1,206.536897,,4.04
PC,4,256,500,2,50,2,170.970642,,8.07
PC,4,256,500,2,50,3,159.582632,,12.09
PC,4,256,500,2,50,4,153.117674,,16.12
PC,4,256,500,2,50,5,148.948711,0.729,27.22
PC,4,256,500,2,50,6,145.997163,0.729,31.26
PC,4,256,500,2,50,7,143.811942,0.729,35.32
PC,4,256,500,2,50,8,142.137959,0.729,39.37
PC,4,256,500,2,50,9,140.73904,0.729,43.42
PC,4,256,500,2,50,10,139.639542,0.715,54.54
PC,4,256,500,2,50,11,138.666776,0.715,58.57
PC,4,256,500,2,50,12,137.911827,0.715,62.61
PC,4,256,500,2,50,13,137.374898,0.715,66.64
PC,4,256,500,2,50,14,136.923142,0.715,70.67
PC,4,256,500,2,50,15,136.820674,0.653,81.78
PC,4,256,500,2,50,16,135.897167,0.653,85.81
PC,4,256,500,2,50,17,135.452076,0.653,89.83
PC,4,256,500,2,50,18,135.319764,0.653,93.86
PC,4,256,500,2,50,19,135.261513,0.653,97.89
PC,4,256,500,2,50,20,135.247153,0.739,108.95
PC,4,256,500,2,50,21,134.419114,0.739,112.98
PC,4,256,500,2,50,22,134.127862,0.739,117.0
PC,4,256,500,2,50,23,134.040008,0.739,121.01
PC,4,256,500,2,50,24,133.883357,0.739,125.03
PC,4,256,500,2,50,25,133.769141,0.704,136.09
PC,4,256,500,2,50,26,133.566301,0.704,140.13
PC,4,256,500,2,50,27,133.615255,0.704,144.16
PC,4,256,500,2,50,28,133.377892,0.704,148.19
PC,4,256,500,2,50,29,133.382718,0.704,152.21
PC,4,256,500,2,50,30,133.296685,0.734,163.31
PC,4,256,1000,0,10,1,199.36985,,2.33
PC,4,256,1000,0,10,2,171.637351,,4.65
PC,4,256,1000,0,10,3,164.343515,,6.98
PC,4,256,1000,0,10,4,160.026203,,9.3
PC,4,256,1000,0,10,5,157.673871,0.688,13.09
PC,4,256,1000,0,10,6,156.093006,0.688,15.42
PC,4,256,1000,0,10,7,154.688344,0.688,17.74
PC,4,256,1000,0,10,8,153.877358,0.688,20.06
PC,4,256,1000,0,10,9,153.269837,0.688,22.38
PC,4,256,1000,0,10,10,152.704978,0.714,26.2
PC,4,256,1000,0,10,11,152.020794,0.714,28.52
PC,4,256,1000,0,10,12,151.592959,0.714,30.85
PC,4,256,1000,0,10,13,151.516174,0.714,33.18
PC,4,256,1000,0,10,14,151.09648,0.714,35.5
PC,4,256,1000,0,10,15,150.778811,0.715,39.29
PC,4,256,1000,0,10,16,150.784699,0.715,41.62
PC,4,256,1000,0,10,17,150.615802,0.715,43.95
PC,4,256,1000,0,10,18,150.532355,0.715,46.27
PC,4,256,1000,0,10,19,150.059086,0.715,48.6
PC,4,256,1000,0,10,20,149.826572,0.725,52.39
PC,4,256,1000,0,10,21,149.636919,0.725,54.72
PC,4,256,1000,0,10,22,149.473005,0.725,57.05
PC,4,256,1000,0,10,23,149.302715,0.725,59.37
PC,4,256,1000,0,10,24,149.150272,0.725,61.71
PC,4,256,1000,0,10,25,149.258374,0.714,65.54
PC,4,256,1000,0,10,26,149.179986,0.714,67.87
PC,4,256,1000,0,10,27,149.151302,0.714,70.21
PC,4,256,1000,0,10,28,148.969399,0.714,72.55
PC,4,256,1000,0,10,29,148.90766,0.714,74.91
PC,4,256,1000,0,10,30,148.919209,0.709,78.72
PC,4,256,1000,0,20,1,192.449761,,3.77
PC,4,256,1000,0,20,2,162.327028,,7.53
PC,4,256,1000,0,20,3,154.104172,,11.28
PC,4,256,1000,0,20,4,149.659248,,15.04
PC,4,256,1000,0,20,5,146.964079,0.714,21.65
PC,4,256,1000,0,20,6,145.1411,0.714,25.4
PC,4,256,1000,0,20,7,143.851014,0.714,29.15
PC,4,256,1000,0,20,8,142.941247,0.714,32.9
PC,4,256,1000,0,20,9,142.38301,0.714,36.65
PC,4,256,1000,0,20,10,141.720872,0.714,43.3
PC,4,256,1000,0,20,11,141.165273,0.714,47.05
PC,4,256,1000,0,20,12,140.863976,0.714,50.79
PC,4,256,1000,0,20,13,140.623816,0.714,54.54
PC,4,256,1000,0,20,14,140.448622,0.714,58.28
PC,4,256,1000,0,20,15,139.906396,0.697,64.88
PC,4,256,1000,0,20,16,139.988463,0.697,68.62
PC,4,256,1000,0,20,17,139.585887,0.697,72.36
PC,4,256,1000,0,20,18,139.547076,0.697,76.1
PC,4,256,1000,0,20,19,139.259268,0.697,79.84
PC,4,256,1000,0,20,20,139.398769,0.699,86.45
PC,4,256,1000,0,20,21,138.933672,0.699,90.19
PC,4,256,1000,0,20,22,138.948354,0.699,93.93
PC,4,256,1000,0,20,23,139.054017,0.699,97.67
PC,4,256,1000,0,20,24,138.935719,0.699,101.42
PC,4,256,1000,0,20,25,138.716551,0.719,108.02
PC,4,256,1000,0,20,26,138.768805,0.719,111.77
PC,4,256,1000,0,20,27,138.589655,0.719,115.52
PC,4,256,1000,0,20,28,138.608951,0.719,119.26
PC,4,256,1000,0,20,29,138.587462,0.719,123.01
PC,4,256,1000,0,20,30,138.633022,0.71,129.61
PC,4,256,1000,0,50,1,188.457801,,8.04
PC,4,256,1000,0,50,2,157.544434,,16.08
PC,4,256,1000,0,50,3,148.894548,,24.14
PC,4,256,1000,0,50,4,144.259216,,32.19
PC,4,256,1000,0,50,5,141.451663,0.728,47.39
PC,4,256,1000,0,50,6,139.787558,0.728,55.43
PC,4,256,1000,0,50,7,138.626782,0.728,63.46
PC,4,256,1000,0,50,8,137.484064,0.728,71.52
PC,4,256,1000,0,50,9,136.438532,0.728,79.6
PC,4,256,1000,0,50,10,136.491013,0.709,94.82
PC,4,256,1000,0,50,11,135.385141,0.709,102.86
PC,4,256,1000,0,50,12,134.846452,0.709,110.92
PC,4,256,1000,0,50,13,134.815784,0.709,118.98
PC,4,256,1000,0,50,14,134.490473,0.709,127.03
PC,4,256,1000,0,50,15,134.339585,0.72,142.22
PC,4,256,1000,0,50,16,134.26312,0.72,150.27
PC,4,256,1000,0,50,17,134.323558,0.72,158.36
PC,4,256,1000,0,50,18,134.16788,0.72,166.42
PC,4,256,1000,0,50,19,133.659219,0.72,174.46
PC,4,256,1000,0,50,20,133.691982,0.74,189.7
PC,4,256,1000,0,50,21,133.678849,0.74,197.8
PC,4,256,1000,0,50,22,133.732776,0.74,205.89
PC,4,256,1000,0,50,23,133.937931,0.74,213.96
PC,4,256,1000,0,50,24,133.651731,0.74,222.02
PC,4,256,1000,0,50,25,133.769153,0.751,237.13
PC,4,256,1000,0,50,26,133.432864,0.751,245.17
PC,4,256,1000,0,50,27,133.473951,0.751,253.2
PC,4,256,1000,0,50,28,133.401807,0.751,261.22
PC,4,256,1000,0,50,29,133.391177,0.751,269.24
PC,4,256,1000,0,50,30,133.510198,0.751,284.43
PC,4,256,1000,1,10,1,199.150214,,2.32
PC,4,256,1000,1,10,2,170.538528,,4.65
PC,4,256,1000,1,10,3,163.225478,,6.97
PC,4,256,1000,1,10,4,159.28502,,9.3
PC,4,256,1000,1,10,5,156.735889,0.711,13.13
PC,4,256,1000,1,10,6,155.258421,0.711,15.46
PC,4,256,1000,1,10,7,154.162968,0.711,17.79
PC,4,256,1000,1,10,8,153.197393,0.711,20.12
PC,4,256,1000,1,10,9,152.554516,0.711,22.44
PC,4,256,1000,1,10,10,151.804285,0.716,26.24
PC,4,256,1000,1,10,11,151.205104,0.716,28.57
PC,4,256,1000,1,10,12,150.965309,0.716,30.91
PC,4,256,1000,1,10,13,150.620036,0.716,33.25
PC,4,256,1000,1,10,14,150.422904,0.716,35.6
PC,4,256,1000,1,10,15,150.047048,0.711,39.41
PC,4,256,1000,1,10,16,149.822177,0.711,41.75
PC,4,256,1000,1,10,17,149.666889,0.711,44.09
PC,4,256,1000,1,10,18,149.49264,0.711,46.42
PC,4,256,1000,1,10,19,149.416349,0.711,48.76
PC,4,256,1000,1,10,20,149.404155,0.717,52.6
PC,4,256,1000,1,10,21,149.2325,0.717,54.94
PC,4,256,1000,1,10,22,149.167485,0.717,57.28
PC,4,256,1000,1,10,23,149.044134,0.717,59.61
PC,4,256,1000,1,10,24,148.903695,0.717,61.95
PC,4,256,1000,1,10,25,148.820817,0.679,65.75
PC,4,256,1000,1,10,26,148.79658,0.679,68.09
PC,4,256,1000,1,10,27,148.635112,0.679,70.42
PC,4,256,1000,1,10,28,148.559168,0.679,72.76
PC,4,256,1000,1,10,29,148.498909,0.679,75.09
PC,4,256,1000,1,10,30,148.380628,0.715,78.89
PC,4,256,1000,1,20,1,191.84143,,3.78
PC,4,256,1000,1,20,2,160.913021,,7.54
PC,4,256,1000,1,20,3,152.866552,,11.31
PC,4,256,1000,1,20,4,148.550017,,15.07
PC,4,256,1000,1,20,5,145.927951,0.755,21.73
PC,4,256,1000,1,20,6,144.08943,0.755,25.48
PC,4,256,1000,1,20,7,142.8684,0.755,29.24
PC,4,256,1000,1,20,8,141.973575,0.755,33.0
PC,4,256,1000,1,20,9,141.422724,0.755,36.75
PC,4,256,1000,1,20,10,140.929238,0.747,43.4
PC,4,256,1000,1,20,11,140.927899,0.747,47.15
PC,4,256,1000,1,20,12,139.970112,0.747,50.89
PC,4,256,1000,1,20,13,139.625339,0.747,54.64
PC,4,256,1000,1,20,14,139.331155,0.747,58.39
PC,4,256,1000,1,20,15,139.036451,0.735,65.0
PC,4,256,1000,1,20,16,138.867179,0.735,68.75
PC,4,256,1000,1,20,17,138.749018,0.735,72.49
PC,4,256,1000,1,20,18,138.569479,0.735,76.25
PC,4,256,1000,1,20,19,138.542787,0.735,79.99
PC,4,256,1000,1,20,20,138.8401,0.739,86.61
PC,4,256,1000,1,20,21,138.383586,0.739,90.35
PC,4,256,1000,1,20,22,138.427751,0.739,94.1
PC,4,256,1000,1,20,23,138.391675,0.739,97.84
PC,4,256,1000,1,20,24,138.382544,0.739,101.58
PC,4,256,1000,1,20,25,138.046481,0.748,108.23
PC,4,256,1000,1,20,26,138.332063,0.748,111.97
PC,4,256,1000,1,20,27,138.320333,0.748,115.71
PC,4,256,1000,1,20,28,138.121907,0.748,119.45
PC,4,256,1000,1,20,29,137.984867,0.748,123.19
PC,4,256,1000,1,20,30,137.952947,0.723,129.79
PC,4,256,1000,1,50,1,187.728318,,8.04
PC,4,256,1000,1,50,2,156.066381,,16.1
PC,4,256,1000,1,50,3,147.576236,,24.18
PC,4,256,1000,1,50,4,143.096203,,32.24
PC,4,256,1000,1,50,5,140.399634,0.749,47.33
PC,4,256,1000,1,50,6,138.609666,0.749,55.37
PC,4,256,1000,1,50,7,137.165165,0.749,63.41
PC,4,256,1000,1,50,8,136.120564,0.749,71.45
PC,4,256,1000,1,50,9,135.347024,0.749,79.48
PC,4,256,1000,1,50,10,134.86118,0.751,94.65
PC,4,256,1000,1,50,11,134.1687,0.751,102.72
PC,4,256,1000,1,50,12,133.946497,0.751,110.78
PC,4,256,1000,1,50,13,133.706594,0.751,118.84
PC,4,256,1000,1,50,14,133.300525,0.751,126.94
PC,4,256,1000,1,50,15,133.199814,0.754,142.05
PC,4,256,1000,1,50,16,133.111499,0.754,150.11
PC,4,256,1000,1,50,17,133.001985,0.754,158.17
PC,4,256,1000,1,50,18,132.817963,0.754,166.21
PC,4,256,1000,1,50,19,133.591383,0.754,174.24
PC,4,256,1000,1,50,20,132.947464,0.748,189.39
PC,4,256,1000,1,50,21,132.574842,0.748,197.44
PC,4,256,1000,1,50,22,132.772253,0.748,205.49
PC,4,256,1000,1,50,23,132.779926,0.748,213.54
PC,4,256,1000,1,50,24,132.787594,0.748,221.62
PC,4,256,1000,1,50,25,132.827593,0.762,236.76
PC,4,256,1000,1,50,26,132.513249,0.762,244.81
PC,4,256,1000,1,50,27,132.682316,0.762,252.84
PC,4,256,1000,1,50,28,132.779501,0.762,260.89
PC,4,256,1000,1,50,29,132.851219,0.762,268.95
PC,4,256,1000,1,50,30,132.585376,0.744,284.04
PC,4,256,1000,2,10,1,199.789167,,2.33
PC,4,256,1000,2,10,2,171.664609,,4.66
PC,4,256,1000,2,10,3,164.204303,,6.99
PC,4,256,1000,2,10,4,160.283194,,9.32
PC,4,256,1000,2,10,5,158.321165,0.709,13.14
PC,4,256,1000,2,10,6,156.72103,0.709,15.47
PC,4,256,1000,2,10,7,155.204723,0.709,17.8
PC,4,256,1000,2,10,8,154.161268,0.709,20.13
PC,4,256,1000,2,10,9,153.568181,0.709,22.47
PC,4,256,1000,2,10,10,152.965406,0.691,26.26
PC,4,256,1000,2,10,11,152.610097,0.691,28.6
PC,4,256,1000,2,10,12,152.170009,0.691,30.93
PC,4,256,1000,2,10,13,151.904341,0.691,33.26
PC,4,256,1000,2,10,14,151.475985,0.691,35.59
PC,4,256,1000,2,10,15,151.277692,0.716,39.38
PC,4,256,1000,2,10,16,151.156102,0.716,41.71
PC,4,256,1000,2,10,17,150.954548,0.716,44.04
PC,4,256,1000,2,10,18,151.09519,0.716,46.37
PC,4,256,1000,2,10,19,150.945083,0.716,48.7
PC,4,256,1000,2,10,20,150.824515,0.728,52.54
PC,4,256,1000,2,10,21,150.786334,0.728,54.87
PC,4,256,1000,2,10,22,150.764786,0.728,57.21
PC,4,256,1000,2,10,23,150.54737,0.728,59.54
PC,4,256,1000,2,10,24,150.25898,0.728,61.88
PC,4,256,1000,2,10,25,150.109518,0.708,65.68
PC,4,256,1000,2,10,26,149.941818,0.708,68.01
PC,4,256,1000,2,10,27,149.811107,0.708,70.34
PC,4,256,1000,2,10,28,149.548563,0.708,72.67
PC,4,256,1000,2,10,29,149.415475,0.708,75.0
PC,4,256,1000,2,10,30,149.283181,0.705,78.81
PC,4,256,1000,2,20,1,192.766651,,3.75
PC,4,256,1000,2,20,2,162.700461,,7.49
PC,4,256,1000,2,20,3,154.273124,,11.23
PC,4,256,1000,2,20,4,149.997688,,14.98
PC,4,256,1000,2,20,5,147.198767,0.717,21.58
PC,4,256,1000,2,20,6,145.430035,0.717,25.33
PC,4,256,1000,2,20,7,144.242467,0.717,29.08
PC,4,256,1000,2,20,8,143.653717,0.717,32.82
PC,4,256,1000,2,20,9,142.721355,0.717,36.56
PC,4,256,1000,2,20,10,142.457654,0.714,43.17
PC,4,256,1000,2,20,11,141.793708,0.714,46.91
PC,4,256,1000,2,20,12,141.85756,0.714,50.66
PC,4,256,1000,2,20,13,141.720671,0.714,54.42
PC,4,256,1000,2,20,14,141.205567,0.714,58.17
PC,4,256,1000,2,20,15,140.680533,0.736,64.78
PC,4,256,1000,2,20,16,140.214874,0.736,68.52
PC,4,256,1000,2,20,17,139.897841,0.736,72.27
PC,4,256,1000,2,20,18,139.897811,0.736,76.01
PC,4,256,1000,2,20,19,139.870239,0.736,79.76
PC,4,256,1000,2,20,20,139.609347,0.726,86.37
PC,4,256,1000,2,20,21,139.532566,0.726,90.11
PC,4,256,1000,2,20,22,139.5709,0.726,93.85
PC,4,256,1000,2,20,23,139.694221,0.726,97.59
PC,4,256,1000,2,20,24,139.834333,0.726,101.33
PC,4,256,1000,2,20,25,139.879771,0.717,107.92
PC,4,256,1000,2,20,26,139.884616,0.717,111.66
PC,4,256,1000,2,20,27,139.689175,0.717,115.4
PC,4,256,1000,2,20,28,139.614972,0.717,119.14
PC,4,256,1000,2,20,29,139.417952,0.717,122.89
PC,4,256,1000,2,20,30,139.47761,0.704,129.49
PC,4,256,1000,2,50,1,188.820478,,8.04
PC,4,256,1000,2,50,2,157.970036,,16.07
PC,4,256,1000,2,50,3,149.270718,,24.1
PC,4,256,1000,2,50,4,144.711742,,32.13
PC,4,256,1000,2,50,5,141.923378,0.748,47.18
PC,4,256,1000,2,50,6,140.025913,0.748,55.2
PC,4,256,1000,2,50,7,138.723361,0.748,63.22
PC,4,256,1000,2,50,8,137.601851,0.748,71.25
PC,4,256,1000,2,50,9,136.769354,0.748,79.28
PC,4,256,1000,2,50,10,136.162062,0.741,94.35
PC,4,256,1000,2,50,11,135.696906,0.741,102.36
PC,4,256,1000,2,50,12,135.275482,0.741,110.47
PC,4,256,1000,2,50,13,135.512717,0.741,118.52
PC,4,256,1000,2,50,14,134.85127,0.741,126.57
PC,4,256,1000,2,50,15,134.725156,0.703,141.77
PC,4,256,1000,2,50,16,134.473847,0.703,149.81
PC,4,256,1000,2,50,17,134.398519,0.703,157.85
PC,4,256,1000,2,50,18,134.43875,0.703,165.92
PC,4,256,1000,2,50,19,134.249252,0.703,174.01
PC,4,256,1000,2,50,20,134.344818,0.748,189.14
PC,4,256,1000,2,50,21,134.066043,0.748,197.19
PC,4,256,1000,2,50,22,134.10328,0.748,205.23
PC,4,256,1000,2,50,23,134.332253,0.748,213.27
PC,4,256,1000,2,50,24,134.197382,0.748,221.31
PC,4,256,1000,2,50,25,134.394763,0.72,236.39
PC,4,256,1000,2,50,26,134.02141,0.72,244.45
PC,4,256,1000,2,50,27,134.198404,0.72,252.52
PC,4,256,1000,2,50,28,134.118508,0.72,260.59
PC,4,256,1000,2,50,29,134.048224,0.72,268.66
PC,4,256,1000,2,50,30,134.075758,0.741,283.92
PC,4,256,5000,0,10,1,172.682967,,11.66
PC,4,256,5000,0,10,2,156.67138,,23.31
PC,4,256,5000,0,10,3,154.358479,,34.97
PC,4,256,5000,0,10,4,153.489922,,46.62
PC,4,256,5000,0,10,5,152.725416,0.713,59.71
PC,4,256,5000,0,10,6,152.14991,0.713,71.34
PC,4,256,5000,0,10,7,151.887002,0.713,82.97
PC,4,256,5000,0,10,8,151.651865,0.713,94.6
PC,4,256,5000,0,10,9,151.497168,0.713,106.21
PC,4,256,5000,0,10,10,151.401398,0.707,119.32
PC,4,256,5000,0,10,11,151.361827,0.707,130.96
PC,4,256,5000,0,10,12,151.245829,0.707,142.61
PC,4,256,5000,0,10,13,151.192985,0.707,154.26
PC,4,256,5000,0,10,14,151.204867,0.707,165.9
PC,4,256,5000,0,10,15,151.175728,0.719,179.06
PC,4,256,5000,0,10,16,151.041341,0.719,190.7
PC,4,256,5000,0,10,17,151.428931,0.719,202.37
PC,4,256,5000,0,10,18,151.439205,0.719,214.02
PC,4,256,5000,0,10,19,151.295963,0.719,225.66
PC,4,256,5000,0,10,20,151.111434,0.708,238.8
PC,4,256,5000,0,10,21,151.093843,0.708,250.43
PC,4,256,5000,0,10,22,150.822115,0.708,262.09
PC,4,256,5000,0,10,23,150.798112,0.708,273.73
PC,4,256,5000,0,10,24,150.80239,0.708,285.35
PC,4,256,5000,0,10,25,150.828201,0.689,298.45
PC,4,256,5000,0,10,26,150.874808,0.689,310.07
PC,4,256,5000,0,10,27,150.796406,0.689,321.72
PC,4,256,5000,0,10,28,150.789086,0.689,333.34
PC,4,256,5000,0,10,29,150.773343,0.689,344.96
PC,4,256,5000,0,10,30,151.012184,0.693,358.04
PC,4,256,5000,0,20,1,162.78522,,18.71
PC,4,256,5000,0,20,2,145.197411,,37.46
PC,4,256,5000,0,20,3,142.583322,,56.25
PC,4,256,5000,0,20,4,141.517641,,75.02
PC,4,256,5000,0,20,5,140.85657,0.702,96.68
PC,4,256,5000,0,20,6,140.606932,0.702,115.47
PC,4,256,5000,0,20,7,140.085812,0.702,134.24
PC,4,256,5000,0,20,8,140.098335,0.702,153.1
PC,4,256,5000,0,20,9,140.15621,0.702,171.96
PC,4,256,5000,0,20,10,140.070934,0.722,193.7
PC,4,256,5000,0,20,11,139.970098,0.722,212.49
PC,4,256,5000,0,20,12,140.050473,0.722,231.31
PC,4,256,5000,0,20,13,140.20026,0.722,250.07
PC,4,256,5000,0,20,14,140.234588,0.722,268.87
PC,4,256,5000,0,20,15,140.104461,0.714,290.56
PC,4,256,5000,0,20,16,140.335427,0.714,309.38
PC,4,256,5000,0,20,17,140.16858,0.714,328.17
PC,4,256,5000,0,20,18,140.070623,0.714,346.97
PC,4,256,5000,0,20,19,140.164271,0.714,365.77
PC,4,256,5000,0,20,20,140.04172,0.738,387.44
PC,4,256,5000,0,20,21,140.168779,0.738,406.22
PC,4,256,5000,0,20,22,140.244152,0.738,424.98
PC,4,256,5000,0,20,23,140.209517,0.738,443.8
PC,4,256,5000,0,20,24,140.29702,0.738,462.58
PC,4,256,5000,0,20,25,140.362711,0.682,484.25
PC,4,256,5000,0,20,26,140.27086,0.682,503.03
PC,4,256,5000,0,20,27,140.187836,0.682,521.77
PC,4,256,5000,0,20,28,140.295733,0.682,540.49
PC,4,256,5000,0,20,29,140.379487,0.682,559.25
PC,4,256,5000,0,20,30,140.303912,0.701,580.98
PC,4,256,5000,0,50,1,157.650423,,40.26
PC,4,256,5000,0,50,2,139.259023,,80.45
PC,4,256,5000,0,50,3,136.350551,,120.64
PC,4,256,5000,0,50,4,135.612655,,160.76
PC,4,256,5000,0,50,5,135.415025,0.743,208.0
PC,4,256,5000,0,50,6,135.336352,0.743,248.34
PC,4,256,5000,0,50,7,135.237627,0.743,288.67
PC,4,256,5000,0,50,8,135.235846,0.743,328.94
PC,4,256,5000,0,50,9,135.308528,0.743,369.2
PC,4,256,5000,0,50,10,135.352841,0.761,416.53
PC,4,256,5000,0,50,11,135.321737,0.761,456.69
PC,4,256,5000,0,50,12,135.449227,0.761,497.0
PC,4,256,5000,0,50,13,135.477555,0.761,537.37
PC,4,256,5000,0,50,14,135.469388,0.761,577.76
PC,4,256,5000,0,50,15,135.587477,0.739,625.18
PC,4,256,5000,0,50,16,135.676995,0.739,665.39
PC,4,256,5000,0,50,17,135.784774,0.739,705.67
PC,4,256,5000,0,50,18,135.859777,0.739,745.89
PC,4,256,5000,0,50,19,136.031694,0.739,786.06
PC,4,256,5000,0,50,20,136.10671,0.725,833.33
PC,4,256,5000,0,50,21,136.169696,0.725,873.58
PC,4,256,5000,0,50,22,136.247632,0.725,913.93
PC,4,256,5000,0,50,23,136.333901,0.725,954.28
PC,4,256,5000,0,50,24,136.423052,0.725,994.68
PC,4,256,5000,0,50,25,136.426382,0.724,1042.11
PC,4,256,5000,0,50,26,136.519363,0.724,1082.41
PC,4,256,5000,0,50,27,136.560242,0.724,1122.69
PC,4,256,5000,0,50,28,136.544983,0.724,1162.91
PC,4,256,5000,0,50,29,136.685247,0.724,1203.26
PC,4,256,5000,0,50,30,136.765423,0.723,1250.62
PC,4,256,5000,1,10,1,172.248475,,11.69
