algorithm,num_layers,hidden_size,train_size,seed,inference_steps,epoch,train_loss_or_energy,test_acc,wall_time_s,eval_time_s,optimiser_steps,inference_steps_total
PC,4,256,1000,2,20,23,143.574399,0.735,3.994,3.0225,1000,20000
PC,4,256,1000,2,20,24,143.123373,0.742,4.0789,3.1668,1000,20000
PC,4,256,1000,2,20,25,142.702657,0.735,4.0227,3.0747,1000,20000
PC,4,256,1000,2,20,26,142.539965,0.744,4.0773,3.0576,1000,20000
PC,4,256,1000,2,20,27,142.311003,0.739,4.0761,3.0544,1000,20000
PC,4,256,1000,2,20,28,142.09653,0.742,4.2004,3.1298,1000,20000
PC,4,256,1000,2,20,29,141.974926,0.739,4.0231,3.0837,1000,20000
PC,4,256,1000,2,20,30,141.709024,0.743,4.0714,3.0812,1000,20000
PC,4,256,1000,2,50,1,237.342807,0.507,8.646,7.5329,1000,50000
PC,4,256,1000,2,50,2,196.929644,0.631,8.8205,7.6409,1000,50000
PC,4,256,1000,2,50,3,183.010035,0.648,8.7883,7.5746,1000,50000
PC,4,256,1000,2,50,4,174.292729,0.644,8.5417,7.4304,1000,50000
PC,4,256,1000,2,50,5,167.930381,0.656,8.4631,7.4068,1000,50000
PC,4,256,1000,2,50,6,163.084972,0.655,8.4466,7.3776,1000,50000
PC,4,256,1000,2,50,7,159.265111,0.713,8.5403,7.5293,1000,50000
PC,4,256,1000,2,50,8,156.245986,0.758,8.4484,7.5559,1000,50000
PC,4,256,1000,2,50,9,153.702911,0.766,8.5588,7.4054,1000,50000
PC,4,256,1000,2,50,10,152.157173,0.773,8.3742,7.543,1000,50000
PC,4,256,1000,2,50,11,157.517249,0.719,8.3607,7.3517,1000,50000
PC,4,256,1000,2,50,12,160.308066,0.601,8.3211,7.5201,1000,50000
PC,4,256,1000,2,50,13,157.365894,0.67,8.3178,7.335,1000,50000
PC,4,256,1000,2,50,14,154.209341,0.742,8.2801,7.3187,1000,50000
PC,4,256,1000,2,50,15,151.213484,0.751,8.2542,7.4375,1000,50000
PC,4,256,1000,2,50,16,150.536037,0.732,8.266,7.3397,1000,50000
PC,4,256,1000,2,50,17,147.703889,0.714,8.3175,7.3394,1000,50000
PC,4,256,1000,2,50,18,146.153451,0.741,8.437,7.3823,1000,50000
PC,4,256,1000,2,50,19,143.183621,0.748,8.3489,7.4197,1000,50000
PC,4,256,1000,2,50,20,142.348382,0.74,8.3462,7.3848,1000,50000
PC,4,256,1000,2,50,21,142.129113,0.744,8.342,7.4975,1000,50000
PC,4,256,1000,2,50,22,141.400843,0.743,8.3412,7.4756,1000,50000
PC,4,256,1000,2,50,23,141.359219,0.737,8.5193,7.4105,1000,50000
PC,4,256,1000,2,50,24,140.35457,0.744,8.3539,7.3893,1000,50000
PC,4,256,1000,2,50,25,140.131306,0.73,8.3345,7.385,1000,50000
PC,4,256,1000,2,50,26,139.834395,0.725,8.322,7.3715,1000,50000
PC,4,256,1000,2,50,27,139.839818,0.723,8.3226,7.5168,1000,50000
PC,4,256,1000,2,50,28,139.36344,0.73,8.7458,7.4014,1000,50000
PC,4,256,1000,2,50,29,139.053201,0.727,8.4803,7.4565,1000,50000
PC,4,256,1000,2,50,30,138.53569,0.732,8.472,7.461,1000,50000
BP,4,256,5000,2,0,1,0.659191,0.899,0.2364,0.0327,79,0
BP,4,256,5000,2,0,2,0.313332,0.89,0.2283,0.0328,79,0
BP,4,256,5000,2,0,3,0.247893,0.921,0.2276,0.0326,79,0
BP,4,256,5000,2,0,4,0.145407,0.926,0.2311,0.0332,79,0
BP,4,256,5000,2,0,5,0.097716,0.92,0.2365,0.0336,79,0
BP,4,256,5000,2,0,6,0.071977,0.926,0.2372,0.0338,79,0
BP,4,256,5000,2,0,7,0.064229,0.918,0.2373,0.0342,79,0
BP,4,256,5000,2,0,8,0.083628,0.935,0.2407,0.0343,79,0
BP,4,256,5000,2,0,9,0.037798,0.949,0.2433,0.0345,79,0
BP,4,256,5000,2,0,10,0.023512,0.941,0.2432,0.0341,79,0
BP,4,256,5000,2,0,11,0.029862,0.942,0.2498,0.0361,79,0
BP,4,256,5000,2,0,12,0.025631,0.915,0.2495,0.0366,79,0
BP,4,256,5000,2,0,13,0.017106,0.952,0.2809,0.036,79,0
BP,4,256,5000,2,0,14,0.003683,0.954,0.2504,0.0345,79,0
BP,4,256,5000,2,0,15,0.001042,0.954,0.2437,0.0338,79,0
BP,4,256,5000,2,0,16,0.000638,0.953,0.2379,0.0347,79,0
BP,4,256,5000,2,0,17,0.000526,0.952,0.2382,0.0343,79,0
BP,4,256,5000,2,0,18,0.000457,0.954,0.2372,0.034,79,0
BP,4,256,5000,2,0,19,0.000408,0.953,0.2382,0.0337,79,0
BP,4,256,5000,2,0,20,0.000374,0.953,0.2373,0.0335,79,0
BP,4,256,5000,2,0,21,0.000321,0.954,0.2347,0.0327,79,0
BP,4,256,5000,2,0,22,0.000288,0.955,0.2331,0.0329,79,0
BP,4,256,5000,2,0,23,0.000262,0.955,0.232,0.0334,79,0
BP,4,256,5000,2,0,24,0.000249,0.955,0.2327,0.033,79,0
BP,4,256,5000,2,0,25,0.000221,0.955,0.233,0.0333,79,0
BP,4,256,5000,2,0,26,0.000205,0.955,0.234,0.0332,79,0
BP,4,256,5000,2,0,27,0.000189,0.957,0.2327,0.0325,79,0
BP,4,256,5000,2,0,28,0.000178,0.957,0.2325,0.0326,79,0
BP,4,256,5000,2,0,29,0.000164,0.957,0.2352,0.0328,79,0
BP,4,256,5000,2,0,30,0.00015,0.956,0.2346,0.0335,79,0
PC,4,256,5000,2,10,1,199.051558,0.633,12.7987,1.5589,5000,50000
PC,4,256,5000,2,10,2,164.732359,0.678,12.7543,1.6429,5000,50000
PC,4,256,5000,2,10,3,157.901982,0.712,12.5382,1.5678,5000,50000
PC,4,256,5000,2,10,4,152.012926,0.727,12.492,1.5579,5000,50000
PC,4,256,5000,2,10,5,148.637433,0.725,12.4717,1.5557,5000,50000
PC,4,256,5000,2,10,6,146.752728,0.728,12.4874,1.5557,5000,50000
PC,4,256,5000,2,10,7,145.492896,0.731,12.6223,1.5534,5000,50000
PC,4,256,5000,2,10,8,144.958121,0.725,12.7058,1.5566,5000,50000
PC,4,256,5000,2,10,9,144.248417,0.717,12.6459,1.5582,5000,50000
PC,4,256,5000,2,10,10,143.756689,0.709,12.674,1.5538,5000,50000
PC,4,256,5000,2,10,11,143.358463,0.733,12.469,1.565,5000,50000
PC,4,256,5000,2,10,12,143.01122,0.684,12.554,1.5659,5000,50000
PC,4,256,5000,2,10,13,142.834857,0.701,12.3141,1.5355,5000,50000
PC,4,256,5000,2,10,14,142.869308,0.715,12.4371,1.5436,5000,50000
PC,4,256,5000,2,10,15,142.669421,0.702,12.2297,1.5293,5000,50000
PC,4,256,5000,2,10,16,142.714825,0.702,12.1808,1.5333,5000,50000
PC,4,256,5000,2,10,17,142.733882,0.704,12.1699,1.527,5000,50000
PC,4,256,5000,2,10,18,142.649342,0.701,12.1538,1.5285,5000,50000
PC,4,256,5000,2,10,19,142.761175,0.703,12.1209,1.5244,5000,50000
PC,4,256,5000,2,10,20,142.896299,0.685,12.1011,1.5214,5000,50000
PC,4,256,5000,2,10,21,143.17506,0.702,12.1058,1.5231,5000,50000
PC,4,256,5000,2,10,22,143.198367,0.702,12.101,1.5227,5000,50000
PC,4,256,5000,2,10,23,143.08285,0.722,12.1306,1.5295,5000,50000
PC,4,256,5000,2,10,24,143.035694,0.714,12.1407,1.5205,5000,50000
PC,4,256,5000,2,10,25,143.067348,0.719,12.1374,1.5246,5000,50000
PC,4,256,5000,2,10,26,142.943286,0.711,12.1556,1.5323,5000,50000
PC,4,256,5000,2,10,27,142.993841,0.707,12.1411,1.5256,5000,50000
PC,4,256,5000,2,10,28,142.979329,0.712,12.2003,1.5667,5000,50000
PC,4,256,5000,2,10,29,143.066356,0.702,12.2261,1.5397,5000,50000
PC,4,256,5000,2,10,30,143.06396,0.715,12.5294,1.5457,5000,50000
PC,4,256,5000,2,20,1,195.940977,0.613,20.7113,2.9983,5000,100000
PC,4,256,5000,2,20,2,160.658318,0.713,21.6581,3.8188,5000,100000
PC,4,256,5000,2,20,3,154.652088,0.74,21.9475,3.0369,5000,100000
PC,4,256,5000,2,20,4,147.963798,0.748,19.5552,2.8706,5000,100000
PC,4,256,5000,2,20,5,143.909101,0.755,18.914,2.8625,5000,100000
PC,4,256,5000,2,20,6,142.117618,0.759,18.9224,2.8819,5000,100000
PC,4,256,5000,2,20,7,141.007539,0.756,19.2706,2.9789,5000,100000
PC,4,256,5000,2,20,8,140.094997,0.764,19.3645,3.0141,5000,100000
PC,4,256,5000,2,20,9,139.476551,0.762,19.3569,2.9648,5000,100000
PC,4,256,5000,2,20,10,138.951088,0.745,19.3072,3.0467,5000,100000
PC,4,256,5000,2,20,11,138.603732,0.75,19.4213,2.9662,5000,100000
PC,4,256,5000,2,20,12,138.615715,0.753,19.375,2.9545,5000,100000
PC,4,256,5000,2,20,13,138.399335,0.742,19.2674,2.9469,5000,100000
PC,4,256,5000,2,20,14,138.473498,0.735,19.2299,3.0712,5000,100000
PC,4,256,5000,2,20,15,138.481206,0.708,19.3111,2.9601,5000,100000
PC,4,256,5000,2,20,16,138.352378,0.711,19.3809,2.9703,5000,100000
PC,4,256,5000,2,20,17,138.175704,0.706,19.4924,2.9911,5000,100000
PC,4,256,5000,2,20,18,138.114706,0.684,20.9538,2.9845,5000,100000
PC,4,256,5000,2,20,19,138.240356,0.702,20.0371,3.0183,5000,100000
PC,4,256,5000,2,20,20,138.220342,0.704,19.5754,2.9707,5000,100000
PC,4,256,5000,2,20,21,138.195989,0.698,21.0354,2.9979,5000,100000
PC,4,256,5000,2,20,22,138.220575,0.668,19.8187,2.9653,5000,100000
PC,4,256,5000,2,20,23,138.211872,0.681,19.8814,3.0034,5000,100000
PC,4,256,5000,2,20,24,137.921454,0.668,19.6539,3.0096,5000,100000
PC,4,256,5000,2,20,25,137.885226,0.689,19.4168,2.9941,5000,100000
PC,4,256,5000,2,20,26,137.828985,0.697,19.3847,2.9767,5000,100000
PC,4,256,5000,2,20,27,137.840303,0.696,19.2818,2.9761,5000,100000
PC,4,256,5000,2,20,28,137.7998,0.696,19.404,3.0694,5000,100000
PC,4,256,5000,2,20,29,137.689766,0.683,19.4203,2.9625,5000,100000
PC,4,256,5000,2,20,30,137.680931,0.671,19.5033,2.973,5000,100000
PC,4,256,5000,2,50,1,192.244824,0.605,41.2957,7.5145,5000,250000
PC,4,256,5000,2,50,2,156.577888,0.751,42.0795,7.4628,5000,250000
PC,4,256,5000,2,50,3,156.070095,0.723,41.5514,7.2984,5000,250000
PC,4,256,5000,2,50,4,145.334514,0.751,41.3614,7.3193,5000,250000
PC,4,256,5000,2,50,5,140.595664,0.751,41.434,7.4548,5000,250000
PC,4,256,5000,2,50,6,138.410589,0.739,41.5481,7.4173,5000,250000
PC,4,256,5000,2,50,7,137.046691,0.733,41.9732,7.4268,5000,250000
PC,4,256,5000,2,50,8,136.224367,0.74,41.2066,7.2868,5000,250000
PC,4,256,5000,2,50,9,135.718889,0.742,41.1702,7.3185,5000,250000
PC,4,256,5000,2,50,10,135.65561,0.736,41.1705,7.2998,5000,250000
PC,4,256,5000,2,50,11,135.181398,0.733,41.7898,7.3218,5000,250000
PC,4,256,5000,2,50,12,134.677688,0.743,41.1676,7.2994,5000,250000
PC,4,256,5000,2,50,13,134.47413,0.745,41.7367,7.3567,5000,250000
PC,4,256,5000,2,50,14,134.147647,0.756,41.367,7.3827,5000,250000
PC,4,256,5000,2,50,15,134.044538,0.766,41.8445,7.2991,5000,250000
PC,4,256,5000,2,50,16,133.798809,0.755,41.7993,7.709,5000,250000
PC,4,256,5000,2,50,17,133.651471,0.761,41.5459,7.3004,5000,250000
PC,4,256,5000,2,50,18,133.502013,0.756,41.3031,7.3168,5000,250000
PC,4,256,5000,2,50,19,133.480232,0.755,41.279,7.3407,5000,250000
PC,4,256,5000,2,50,20,133.396321,0.749,41.1993,7.4337,5000,250000
PC,4,256,5000,2,50,21,133.333392,0.746,41.3717,7.3577,5000,250000
PC,4,256,5000,2,50,22,133.325791,0.749,41.4309,7.3004,5000,250000
PC,4,256,5000,2,50,23,133.221944,0.758,41.2781,7.3003,5000,250000
PC,4,256,5000,2,50,24,133.107962,0.758,41.3281,7.4329,5000,250000
PC,4,256,5000,2,50,25,133.145206,0.758,41.171,7.3246,5000,250000
PC,4,256,5000,2,50,26,133.137083,0.744,41.3183,7.3119,5000,250000
PC,4,256,5000,2,50,27,133.111474,0.763,41.7252,7.3548,5000,250000
PC,4,256,5000,2,50,28,133.09979,0.756,41.8961,7.343,5000,250000
PC,4,256,5000,2,50,29,133.127858,0.762,41.8692,7.2944,5000,250000
PC,4,256,5000,2,50,30,133.021971,0.748,41.4113,7.6817,5000,250000
BP,4,256,1000,3,0,1,1.362261,0.792,0.0487,0.0327,16,0
BP,4,256,1000,3,0,2,0.517929,0.814,0.0461,0.0325,16,0
BP,4,256,1000,3,0,3,0.306362,0.836,0.0458,0.032,16,0
BP,4,256,1000,3,0,4,0.196374,0.873,0.0454,0.0313,16,0
BP,4,256,1000,3,0,5,0.105183,0.892,0.0453,0.0316,16,0
BP,4,256,1000,3,0,6,0.067275,0.887,0.045,0.0316,16,0
BP,4,256,1000,3,0,7,0.037374,0.879,0.0453,0.0312,16,0
BP,4,256,1000,3,0,8,0.021312,0.892,0.0447,0.0311,16,0
BP,4,256,1000,3,0,9,0.011034,0.893,0.0444,0.0308,16,0
BP,4,256,1000,3,0,10,0.006887,0.888,0.0445,0.0307,16,0
BP,4,256,1000,3,0,11,0.005103,0.894,0.0441,0.0306,16,0
BP,4,256,1000,3,0,12,0.004177,0.892,0.0439,0.0308,16,0
BP,4,256,1000,3,0,13,0.003588,0.892,0.044,0.031,16,0
BP,4,256,1000,3,0,14,0.003058,0.892,0.0436,0.0313,16,0
BP,4,256,1000,3,0,15,0.002624,0.891,0.0437,0.0306,16,0
BP,4,256,1000,3,0,16,0.002324,0.891,0.0439,0.0308,16,0
BP,4,256,1000,3,0,17,0.002069,0.893,0.0437,0.0311,16,0
BP,4,256,1000,3,0,18,0.001904,0.89,0.0439,0.031,16,0
BP,4,256,1000,3,0,19,0.001714,0.892,0.044,0.0308,16,0
BP,4,256,1000,3,0,20,0.00155,0.89,0.0439,0.0305,16,0
BP,4,256,1000,3,0,21,0.001417,0.893,0.0438,0.0306,16,0
BP,4,256,1000,3,0,22,0.001315,0.892,0.0436,0.0304,16,0
BP,4,256,1000,3,0,23,0.001215,0.891,0.0436,0.0305,16,0
BP,4,256,1000,3,0,24,0.00112,0.889,0.0436,0.0307,16,0
BP,4,256,1000,3,0,25,0.001043,0.89,0.0439,0.0308,16,0
BP,4,256,1000,3,0,26,0.000979,0.891,0.0435,0.0311,16,0
BP,4,256,1000,3,0,27,0.000918,0.889,0.0438,0.0308,16,0
BP,4,256,1000,3,0,28,0.000857,0.89,0.0435,0.0306,16,0
BP,4,256,1000,3,0,29,0.000801,0.888,0.0438,0.0313,16,0
BP,4,256,1000,3,0,30,0.000763,0.889,0.0435,0.0303,16,0
PC,4,256,1000,3,10,1,243.010127,0.11,2.4274,1.5408,1000,10000
PC,4,256,1000,3,10,2,202.29209,0.38,2.4242,1.5316,1000,10000
PC,4,256,1000,3,10,3,190.077484,0.501,2.4165,1.5267,1000,10000
PC,4,256,1000,3,10,4,180.892037,0.579,2.414,1.5542,1000,10000
PC,4,256,1000,3,10,5,173.936383,0.635,2.4177,1.5259,1000,10000
PC,4,256,1000,3,10,6,169.104688,0.658,2.4108,1.5233,1000,10000
PC,4,256,1000,3,10,7,165.431899,0.674,2.4069,1.5228,1000,10000
PC,4,256,1000,3,10,8,162.598499,0.686,2.4053,1.5255,1000,10000
PC,4,256,1000,3,10,9,160.094137,0.688,2.4074,1.5238,1000,10000
PC,4,256,1000,3,10,10,158.851282,0.706,2.4063,1.5479,1000,10000
PC,4,256,1000,3,10,11,159.178758,0.71,2.4017,1.52,1000,10000
PC,4,256,1000,3,10,12,158.25252,0.695,2.3986,1.519,1000,10000
PC,4,256,1000,3,10,13,156.531454,0.663,2.4001,1.5196,1000,10000
PC,4,256,1000,3,10,14,155.080005,0.663,2.4113,1.5214,1000,10000
PC,4,256,1000,3,10,15,153.744198,0.656,2.4033,1.526,1000,10000
PC,4,256,1000,3,10,16,152.592508,0.661,2.3963,1.5233,1000,10000
PC,4,256,1000,3,10,17,151.153964,0.67,2.4034,1.5236,1000,10000
PC,4,256,1000,3,10,18,150.244662,0.672,2.3991,1.5201,1000,10000
PC,4,256,1000,3,10,19,149.102443,0.672,2.3983,1.5194,1000,10000
PC,4,256,1000,3,10,20,148.606792,0.666,2.4022,1.5153,1000,10000
PC,4,256,1000,3,10,21,147.835546,0.667,2.3963,1.5193,1000,10000
PC,4,256,1000,3,10,22,147.214842,0.669,2.3952,1.5321,1000,10000
PC,4,256,1000,3,10,23,146.528105,0.675,2.5223,1.5269,1000,10000
PC,4,256,1000,3,10,24,146.099524,0.681,2.4045,1.5288,1000,10000
PC,4,256,1000,3,10,25,145.694706,0.694,2.4196,1.5262,1000,10000
PC,4,256,1000,3,10,26,145.228213,0.696,2.4146,1.5519,1000,10000
PC,4,256,1000,3,10,27,145.010136,0.696,2.4144,1.5271,1000,10000
PC,4,256,1000,3,10,28,144.605495,0.694,2.5369,1.5372,1000,10000
PC,4,256,1000,3,10,29,144.404527,0.696,2.4209,1.5415,1000,10000
PC,4,256,1000,3,10,30,144.21642,0.686,2.4153,1.525,1000,10000
PC,4,256,1000,3,20,1,242.898473,0.176,3.8793,2.9763,1000,20000
PC,4,256,1000,3,20,2,200.113809,0.468,3.8705,2.9816,1000,20000
PC,4,256,1000,3,20,3,184.730978,0.613,3.8639,2.9682,1000,20000
PC,4,256,1000,3,20,4,175.70732,0.617,4.1228,3.0244,1000,20000
PC,4,256,1000,3,20,5,169.510138,0.633,3.8696,3.053,1000,20000
PC,4,256,1000,3,20,6,165.552839,0.68,3.8882,2.9752,1000,20000
PC,4,256,1000,3,20,7,162.409543,0.704,3.854,2.9654,1000,20000
PC,4,256,1000,3,20,8,158.115304,0.711,3.8474,2.9594,1000,20000
PC,4,256,1000,3,20,9,155.993218,0.722,3.8524,3.0264,1000,20000
PC,4,256,1000,3,20,10,156.791791,0.729,3.857,2.9708,1000,20000
PC,4,256,1000,3,20,11,157.886563,0.712,3.8517,2.9749,1000,20000
PC,4,256,1000,3,20,12,154.646652,0.733,3.8475,2.9616,1000,20000
PC,4,256,1000,3,20,13,152.174115,0.746,3.845,2.9581,1000,20000
PC,4,256,1000,3,20,14,150.677683,0.739,3.8427,2.9595,1000,20000
PC,4,256,1000,3,20,15,149.491268,0.739,3.8473,2.9535,1000,20000
PC,4,256,1000,3,20,16,148.292413,0.748,3.8495,2.98,1000,20000
PC,4,256,1000,3,20,17,147.33404,0.758,3.8565,3.0151,1000,20000
PC,4,256,1000,3,20,18,146.118849,0.749,3.8513,2.964,1000,20000
PC,4,256,1000,3,20,19,145.197879,0.749,3.8548,2.978,1000,20000
PC,4,256,1000,3,20,20,144.577833,0.745,3.8498,2.9675,1000,20000
PC,4,256,1000,3,20,21,143.451846,0.746,3.8514,2.9485,1000,20000
PC,4,256,1000,3,20,22,142.740042,0.747,3.8433,2.9672,1000,20000
PC,4,256,1000,3,20,23,142.296041,0.749,3.8455,2.9628,1000,20000
PC,4,256,1000,3,20,24,142.034447,0.748,3.8549,2.9522,1000,20000
PC,4,256,1000,3,20,25,141.333975,0.751,3.8491,3.0004,1000,20000
PC,4,256,1000,3,20,26,141.213869,0.752,3.8645,2.955,1000,20000
PC,4,256,1000,3,20,27,140.771435,0.756,3.8601,2.9704,1000,20000
PC,4,256,1000,3,20,28,140.361556,0.749,3.8566,2.9699,1000,20000
PC,4,256,1000,3,20,29,140.010075,0.747,3.8565,2.956,1000,20000
PC,4,256,1000,3,20,30,139.86027,0.749,3.8559,2.968,1000,20000
PC,4,256,1000,3,50,1,236.713957,0.529,8.3768,7.331,1000,50000
PC,4,256,1000,3,50,2,195.979187,0.655,8.2372,7.4334,1000,50000
PC,4,256,1000,3,50,3,181.78302,0.693,8.2874,7.3775,1000,50000
PC,4,256,1000,3,50,4,172.962777,0.687,8.3486,7.3248,1000,50000
PC,4,256,1000,3,50,5,166.45085,0.705,8.2656,7.5129,1000,50000
PC,4,256,1000,3,50,6,161.569501,0.729,8.382,7.3419,1000,50000
PC,4,256,1000,3,50,7,157.769156,0.75,8.4517,7.4579,1000,50000
PC,4,256,1000,3,50,8,154.799801,0.765,8.291,7.3143,1000,50000
PC,4,256,1000,3,50,9,152.55183,0.769,8.6164,7.4882,1000,50000
PC,4,256,1000,3,50,10,150.815476,0.769,8.2653,7.6955,1000,50000
PC,4,256,1000,3,50,11,153.329874,0.754,13.4007,7.4628,1000,50000
PC,4,256,1000,3,50,12,158.757008,0.679,8.6045,7.4946,1000,50000
PC,4,256,1000,3,50,13,155.552846,0.656,8.3535,7.4101,1000,50000
PC,4,256,1000,3,50,14,151.198928,0.705,8.4735,7.3513,1000,50000
PC,4,256,1000,3,50,15,150.258223,0.762,8.2789,7.3232,1000,50000
PC,4,256,1000,3,50,16,147.068369,0.733,8.2587,7.2839,1000,50000
PC,4,256,1000,3,50,17,146.344222,0.734,8.2488,7.4133,1000,50000
PC,4,256,1000,3,50,18,144.638788,0.737,8.4037,7.3403,1000,50000
PC,4,256,1000,3,50,19,142.493469,0.765,8.2981,7.4638,1000,50000
PC,4,256,1000,3,50,20,141.18176,0.749,8.2888,7.4477,1000,50000
PC,4,256,1000,3,50,21,140.728933,0.747,8.2857,7.3454,1000,50000
PC,4,256,1000,3,50,22,140.019407,0.75,8.2886,7.2756,1000,50000
PC,4,256,1000,3,50,23,139.538601,0.74,8.2419,7.2969,1000,50000
PC,4,256,1000,3,50,24,139.016181,0.753,8.2338,7.2707,1000,50000
PC,4,256,1000,3,50,25,138.15418,0.757,8.239,7.3264,1000,50000
PC,4,256,1000,3,50,26,138.032628,0.764,8.3096,7.3371,1000,50000
PC,4,256,1000,3,50,27,137.384835,0.756,8.2493,7.3488,1000,50000
PC,4,256,1000,3,50,28,137.406593,0.752,8.266,7.324,1000,50000
PC,4,256,1000,3,50,29,137.031982,0.739,8.2607,7.3248,1000,50000
PC,4,256,1000,3,50,30,136.60173,0.744,8.3007,7.3188,1000,50000
BP,4,256,5000,3,0,1,0.653016,0.884,0.2257,0.0313,79,0
BP,4,256,5000,3,0,2,0.292148,0.909,0.2221,0.032,79,0
BP,4,256,5000,3,0,3,0.186759,0.92,0.2234,0.0318,79,0
BP,4,256,5000,3,0,4,0.14944,0.916,0.2237,0.0316,79,0
BP,4,256,5000,3,0,5,0.093339,0.928,0.2228,0.0315,79,0
BP,4,256,5000,3,0,6,0.082407,0.927,0.2241,0.0319,79,0
BP,4,256,5000,3,0,7,0.0668,0.933,0.2232,0.0312,79,0
BP,4,256,5000,3,0,8,0.093223,0.93,0.2238,0.0316,79,0
BP,4,256,5000,3,0,9,0.039362,0.929,0.2248,0.031,79,0
BP,4,256,5000,3,0,10,0.038064,0.943,0.2241,0.0318,79,0
BP,4,256,5000,3,0,11,0.022723,0.94,0.2231,0.0315,79,0
BP,4,256,5000,3,0,12,0.01912,0.933,0.2227,0.0315,79,0
BP,4,256,5000,3,0,13,0.025529,0.935,0.2225,0.0316,79,0
BP,4,256,5000,3,0,14,0.008981,0.94,0.2246,0.0311,79,0
BP,4,256,5000,3,0,15,0.003563,0.952,0.2228,0.0311,79,0
BP,4,256,5000,3,0,16,0.065818,0.933,0.2223,0.0316,79,0
BP,4,256,5000,3,0,17,0.097396,0.913,0.2274,0.0322,79,0
BP,4,256,5000,3,0,18,0.03933,0.924,0.2265,0.0324,79,0
BP,4,256,5000,3,0,19,0.012131,0.943,0.2267,0.0322,79,0
BP,4,256,5000,3,0,20,0.028643,0.941,0.227,0.0321,79,0
BP,4,256,5000,3,0,21,0.005659,0.949,0.2263,0.0318,79,0
BP,4,256,5000,3,0,22,0.00217,0.946,0.2242,0.0313,79,0
BP,4,256,5000,3,0,23,0.000839,0.946,0.2228,0.0309,79,0
BP,4,256,5000,3,0,24,0.000595,0.949,0.2227,0.0313,79,0
BP,4,256,5000,3,0,25,0.000493,0.95,0.2222,0.0311,79,0
BP,4,256,5000,3,0,26,0.000426,0.95,0.2222,0.0315,79,0
BP,4,256,5000,3,0,27,0.000376,0.95,0.2217,0.0313,79,0
BP,4,256,5000,3,0,28,0.000337,0.95,0.221,0.0317,79,0
BP,4,256,5000,3,0,29,0.000304,0.95,0.2218,0.0315,79,0
BP,4,256,5000,3,0,30,0.000276,0.95,0.222,0.0312,79,0
PC,4,256,5000,3,10,1,199.260618,0.642,12.0029,1.5276,5000,50000
PC,4,256,5000,3,10,2,165.680818,0.702,12.057,1.5138,5000,50000
PC,4,256,5000,3,10,3,158.694734,0.695,12.0582,1.5326,5000,50000
PC,4,256,5000,3,10,4,152.72873,0.679,12.0715,1.5397,5000,50000
PC,4,256,5000,3,10,5,149.767592,0.707,12.1464,1.6046,5000,50000
PC,4,256,5000,3,10,6,147.645349,0.719,12.1988,1.5281,5000,50000
PC,4,256,5000,3,10,7,146.474627,0.701,12.1622,1.5329,5000,50000
PC,4,256,5000,3,10,8,145.73946,0.692,12.1947,1.5304,5000,50000
PC,4,256,5000,3,10,9,145.218842,0.687,12.0744,1.5197,5000,50000
PC,4,256,5000,3,10,10,144.78768,0.675,12.1418,1.5236,5000,50000
PC,4,256,5000,3,10,11,144.411,0.687,12.007,1.5579,5000,50000
PC,4,256,5000,3,10,12,144.111379,0.695,12.0412,1.5214,5000,50000
PC,4,256,5000,3,10,13,143.919358,0.685,12.0081,1.5283,5000,50000
PC,4,256,5000,3,10,14,143.836711,0.661,12.0083,1.5403,5000,50000
PC,4,256,5000,3,10,15,143.760318,0.646,12.0129,1.5273,5000,50000
PC,4,256,5000,3,10,16,143.728975,0.645,12.0487,1.5224,5000,50000
PC,4,256,5000,3,10,17,143.593829,0.662,12.0164,1.5197,5000,50000
PC,4,256,5000,3,10,18,143.79663,0.669,12.1187,1.5291,5000,50000
PC,4,256,5000,3,10,19,143.883503,0.652,12.0584,1.5243,5000,50000
PC,4,256,5000,3,10,20,144.009652,0.639,12.0625,1.5203,5000,50000
PC,4,256,5000,3,10,21,144.053064,0.666,12.0553,1.5252,5000,50000
PC,4,256,5000,3,10,22,143.948747,0.682,12.0652,1.5229,5000,50000
PC,4,256,5000,3,10,23,144.040592,0.683,12.1159,1.5377,5000,50000
PC,4,256,5000,3,10,24,144.104759,0.671,12.0592,1.5203,5000,50000
PC,4,256,5000,3,10,25,143.970516,0.706,12.0288,1.5729,5000,50000
PC,4,256,5000,3,10,26,144.006742,0.692,12.1615,1.5249,5000,50000
PC,4,256,5000,3,10,27,143.927552,0.686,12.4895,1.5257,5000,50000
PC,4,256,5000,3,10,28,143.816288,0.698,12.0613,1.5303,5000,50000
PC,4,256,5000,3,10,29,143.65797,0.683,12.0492,1.5223,5000,50000
PC,4,256,5000,3,10,30,143.739135,0.684,12.027,1.5199,5000,50000
PC,4,256,5000,3,20,1,196.141591,0.702,19.3468,2.9706,5000,100000
PC,4,256,5000,3,20,2,160.625317,0.728,19.4046,2.9885,5000,100000
PC,4,256,5000,3,20,3,156.173166,0.728,19.3695,2.9803,5000,100000
PC,4,256,5000,3,20,4,148.72214,0.719,19.3122,2.9906,5000,100000
PC,4,256,5000,3,20,5,145.250582,0.733,19.3882,2.9917,5000,100000
PC,4,256,5000,3,20,6,143.004314,0.762,19.3136,2.9895,5000,100000
PC,4,256,5000,3,20,7,141.800418,0.74,19.3724,2.9781,5000,100000
